volume,volume_ma_5,atr_5,ema_divergence,ema_14_slope,rsi_7_prev,alt_btc_ratio,candle_range,ema_divergence_slope,lower_wick,ema_7_slope,upper_wick_ratio,rsi_7_slope,rsi_7,low,timestamp,binary_label
27710.707,12988.6436,4.760000000000014,-3.009469594043708,-1.2668990294195055,45.69892455919771,0.0087470531132991,3.8000000100000113,-0.4748923363083577,0.1000000000000227,-1.7417913657278632,0.3421052622576197,-18.112717773624723,27.586206785572983,504.5,2024-09-02 06:00:00+00:00,0
24186.404,16757.4836,4.700000000000012,-3.392833959509346,-1.2979791588302874,27.586206785572983,0.0087422688437945,4.800000010000011,-0.3833643654656384,1.6000000000000227,-1.6813435242959258,0.3749999992187515,-11.01815951691961,16.568047268653373,501.5,2024-09-02 07:00:00+00:00,0
33656.127,22811.4934,6.2600000000000025,-2.560592998411721,-0.0182486043195808,16.568047268653373,0.0088087348751662,10.700000010000046,0.8322409610976251,0.2000000000000454,0.8139923567780443,0.2056074764433608,29.49004388387505,46.05809115252842,502.9,2024-09-02 08:00:00+00:00,0
12519.362,23914.5018,6.160000000000002,-1.385949940417845,0.6108512095896685,46.05809115252842,0.008836973169744,7.400000009999977,1.174643057993876,2.0,1.7854942675835446,0.0945945944667551,10.572733078146989,56.63082423067541,509.4,2024-09-02 09:00:00+00:00,0
44273.821,28469.2842,7.340000000000009,-0.1095669547079296,1.062737714977743,56.63082423067541,0.0088908247406643,10.00000001,1.2763829857099154,0.6000000000000227,2.3391207006876584,0.5299999994699954,1.7884196150514526,58.41924384572686,515.4,2024-09-02 10:00:00+00:00,0
8790.005,24685.1438,7.100000000000011,0.6070675511605259,0.7877060196473167,58.41924384572686,0.0088853498878248,2.6000000100000227,0.7166345058684556,0.3000000000000682,1.5043405255157722,0.4999999980769012,14.230328586518077,72.64957243224494,518.8,2024-09-02 11:00:00+00:00,0
7570.411,21361.9452,6.6400000000000095,1.0876443949362056,0.7226785503611382,72.64957243224494,0.0088947585999506,2.50000001,0.4805768437756796,1.5,1.2032553941368178,0.2799999988800182,4.928902660558009,77.57847509280295,517.6,2024-09-02 12:00:00+00:00,0
3535.362,15337.7922,4.959999999999991,1.2004311968925094,0.4396547436463152,77.57847509280295,0.008903216536195,2.3000000099999545,0.1127868019563038,0.3999999999999772,0.552441545602619,0.2608695640831908,4.025298222656332,81.60377331545928,517.6,2024-09-02 13:00:00+00:00,0
11691.455,15172.2108,4.820000000000005,1.7470615782677896,0.9677007778267352,81.60377331545928,0.008915132174002,6.700000010000045,0.5466303813752802,2.1000000000000227,1.5143311592020154,0.0298507462241099,8.437720198943083,90.04149351440236,515.9,2024-09-02 14:00:00+00:00,0
5515.852,7420.616999999998,3.3600000000000136,2.0208026068860363,0.8120073407832251,90.04149351440236,0.0089207026069736,2.7000000100000454,0.2737410286182467,1.3000000000000682,1.0857483694014718,0.4814814796982339,-6.2914938808081615,83.7499996335942,520.9,2024-09-02 15:00:00+00:00,0
6136.914,6889.998799999999,3.4799999999999955,1.9097075219251565,0.4504063620120178,83.7499996335942,0.00891764504242,3.200000009999932,-0.1110950849608798,0.1999999999999318,0.3393112770511379,0.3124999990234441,-17.84090907402137,65.90909055957283,520.1,2024-09-02 16:00:00+00:00,0
2357.447,5847.405999999999,3.6600000000000135,2.100505465969718,0.7636855137437806,65.90909055957283,0.0089397393889087,3.400000010000091,0.1907979440445615,0.5,0.954483457788342,0.029411764619383,-3.4090909241561675,62.49999963541666,519.8,2024-09-02 17:00:00+00:00,0
2934.043,5727.142199999999,3.980000000000018,1.944507280732978,0.4218607785779795,62.49999963541666,0.008913242671196,3.900000009999977,-0.15599818523674,1.2999999999999543,0.2658625933412395,0.2307692301775103,-3.9062499558515498,58.59374967956512,520.0,2024-09-02 18:00:00+00:00,0
1582.683,3705.387799999998,3.0200000000000045,1.8832915509714208,0.4856126747674807,58.59374967956512,0.0089356620355342,1.9000000099999768,-0.0612157297615567,0.6000000000000227,0.4243969450059239,0.1578947360110583,1.8540111986929448,60.44776087825806,520.6,2024-09-02 19:00:00+00:00,0
9190.179,4440.253199999999,4.1400000000000095,2.3640582749271744,1.0875309847986043,60.44776087825806,0.0089368049905071,8.300000010000069,0.4807667239557531,0.3999999999999772,1.5682977087543577,0.3614457826970502,16.611062333852438,77.0588232121105,521.9,2024-09-02 20:00:00+00:00,0
4251.988,4063.267999999999,4.220000000000027,2.5394213696675934,0.8758601868254345,77.0588232121105,0.0089200128711026,3.6000000100000227,0.175363094740419,0.900000000000091,1.0512232815658535,0.5833333317129656,-10.646609826526957,66.41221338558354,525.8,2024-09-02 21:00:00+00:00,0
3907.075,4373.193599999999,3.920000000000005,2.6970933355933084,0.9057454952486524,66.41221338558354,0.0088930090805407,1.9000000099999768,0.157671965925715,0.7000000000000455,1.0634174611743674,0.0526315786703727,3.5877862644158114,69.99999964999935,526.0,2024-09-02 22:00:00+00:00,0
5718.573,4930.099599999999,3.7,2.5346770022586043,0.5849794292155366,69.99999964999935,0.008900406597902,2.8000000099999545,-0.1624163333347041,0.599999999999909,0.4225630958808324,0.2499999991071631,2.0588235085211863,72.05882315852054,525.7,2024-09-02 23:00:00+00:00,0
8701.301,6353.823199999999,4.1200000000000045,2.67128381884902,0.8803155053201408,72.05882315852054,0.0089287537427442,4.00000001,0.1366068165904153,1.1999999999999318,1.016922321910556,0.0249999999375056,0.0,72.05882315852054,525.2,2024-09-03 00:00:00+00:00,0
16270.113,7769.809999999998,3.3799999999999955,3.1727021223379097,1.3362734379441008,72.05882315852054,0.0089816109345977,4.600000010000023,0.5014183034888902,0.0,1.837691741432991,0.0652173911625853,15.518816212259935,87.57763937078047,529.1,2024-09-03 01:00:00+00:00,0
13877.955,9695.003399999998,3.6799999999999726,3.521200615527732,1.304770312884898,87.57763937078047,0.0090118175360696,5.100000009999909,0.3484984931898225,0.1999999999999318,1.6532688060747205,0.7450980377547141,0.1524216021578865,87.73006097293836,533.2,2024-09-03 02:00:00+00:00,0
13925.394,11698.6672,3.939999999999986,3.583684615583479,1.077467604500271,87.73006097293836,0.0090355448284659,3.2000000100000454,0.0624840000557469,0.1000000000000227,1.1399516045560176,0.8437499973632835,-8.242881961323121,79.48717901161524,534.0,2024-09-03 03:00:00+00:00,0
3696.102,11294.173,3.979999999999996,3.341509728433607,0.7471385905669194,79.48717901161524,0.0090136873697207,3.00000001,-0.2421748871498721,0.8000000000000682,0.5049637034170473,0.2666666657777626,-5.677655612144164,73.80952339947108,531.9,2024-09-03 04:00:00+00:00,0
23515.846,14257.082,4.519999999999982,3.3643790608384734,0.9808534451578907,73.80952339947108,0.0090426790119284,6.700000009999932,0.0228693324048663,0.8999999999999773,1.003722777562757,0.4776119395856485,2.6190476469578243,76.4285710464289,531.7,2024-09-03 05:00:00+00:00,0
11896.437,13382.3468,4.359999999999991,3.0454314915403984,0.5967396524702053,76.4285710464289,0.0090557130970776,3.800000010000068,-0.318947569298075,0.8999999999999773,0.2777920831721303,0.2894736834487542,-2.1230158520810534,74.30555519434785,532.4,2024-09-03 06:00:00+00:00,0
7837.095,12174.1748,4.1400000000000095,2.9349345217785867,0.7438410321408355,74.30555519434785,0.0090506157802138,4.00000001,-0.1104969697618116,1.6999999999999318,0.6333440623790239,0.1499999996250056,-2.1251044464256097,72.18045074792224,531.6,2024-09-03 07:00:00+00:00,0
6823.798,10753.8556,4.3,2.43861367404088,0.2713288945220711,72.18045074792224,0.009052710863355,4.00000001,-0.4963208477377065,0.6000000000000227,-0.2249919532156354,0.1499999996250056,-27.26519677708021,44.91525397084203,531.6,2024-09-03 08:00:00+00:00,0
4474.878,10909.6108,4.079999999999996,2.069718000543276,0.2751517085857813,44.91525397084203,0.0090447396134116,1.9000000099999768,-0.3688956734976045,0.2000000000000454,-0.0937439649118232,0.6842105227146658,-4.006163322081697,40.90909064876033,531.9,2024-09-03 09:00:00+00:00,0
6197.307,7445.902999999998,3.2200000000000046,1.9592785460851017,0.4651314807744029,40.90909064876033,0.0090421392123826,2.400000009999977,-0.1104394544581737,0.5,0.3546920263162292,0.0833333329860834,9.497413129414134,50.40650377817447,532.0,2024-09-03 10:00:00+00:00,0
4817.822,6030.179999999999,3.0599999999999907,2.020516949150988,0.6297806166711553,50.40650377817447,0.009071979956663,3.00000001,0.0612384030658859,1.0,0.6910190197370412,0.0999999996666894,12.291908571913416,62.698412350087885,533.2,2024-09-03 11:00:00+00:00,0
