volume_ma_5,volume,ema_14_slope,atr_5,candle_range,ema_divergence,alt_btc_ratio,ema_7_slope,upper_wick,rsi_7,rsi_7_slope,lower_wick,volume_slope,upper_wick_ratio,body_size,timestamp,binary_label
5634.4809000000005,5291.2759,1.521961304204524,15.10600000000004,16.020000009999983,9.63865483631389,0.04269464492917,0.0846978803378988,8.099999999999909,61.351718696939024,-0.1346369387482013,7.019999999999982,-713.6651000000002,0.505617977212468,0.900000000000091,2024-09-03 01:00:00+00:00,0
6066.01692,10071.4383,0.4590331303102175,14.89399999999996,25.310000009999943,7.630645116257256,0.0426413240981733,-1.5489765897464167,18.049999999999727,54.21372712780253,-7.137991569136496,0.8099999999999454,4780.1624,0.7131568547162465,6.450000000000273,2024-09-03 02:00:00+00:00,0
6390.795039999999,6362.5033,-1.3488379537307085,16.392000000000007,15.070000010000165,4.542750627677833,0.0425639969826254,-4.436732442310131,0.7000000000002728,3.2139352250986235,-50.99979190270391,1.2699999999999818,-3708.935,0.0464499004336938,13.099999999999907,2024-09-03 03:00:00+00:00,0
6624.5864,5392.7735,-0.8529928932334769,15.453999999999995,8.60000000999991,2.6606941891786846,0.0426127273536392,-2.735049331732625,3.619999999999891,10.913404485054784,7.69946925995616,2.610000000000128,-969.7298,0.4209302320686775,2.369999999999891,2024-09-03 04:00:00+00:00,0
6139.50708,3579.5444,-0.2365938408024703,15.03799999999992,10.1900000099996,1.7885010311820224,0.0426137938025884,-1.1087869987991326,3.059999999999945,18.98597623168768,8.072571746632889,3.3599999999996726,-1813.2291,0.3002944059859785,3.769999999999982,2024-09-03 05:00:00+00:00,0
6111.38008,5150.6409,-1.4197146620290368,13.769999999999891,9.680000009999835,0.0991254441119053,0.04267256456844,-3.109090249099154,0.0,18.02355347512413,-0.9624227565635408,0.5700000000001637,1571.0965,0.0,9.109999999999673,2024-09-03 06:00:00+00:00,0
5149.1369,5260.2224,-0.3610860404246523,10.82599999999984,10.580000009999928,-0.2416062022880396,0.0426233252131546,-0.7018176868245973,4.069999999999709,32.11747981411126,14.093926338987131,0.0,109.58149999999932,0.3846880903736158,6.510000000000218,2024-09-03 07:00:00+00:00,0
5553.67278,8385.1827,-2.91027456836855,13.071999999999845,26.300000010000183,-2.7276948990379424,0.0425261383843445,-5.3963632651184525,0.9899999999997816,20.822368397079373,-11.29511141703189,5.830000000000382,3124.9603,0.0376425855370094,19.48000000000001,2024-09-03 08:00:00+00:00,0
5470.60636,4977.4414,-1.9715712925858493,13.511999999999896,10.800000010000185,-3.77089605529136,0.0425349050514658,-3.014772448839267,4.7400000000002365,28.71067028027069,7.888301883191318,1.930000000000291,-3407.7413,0.4388888884825248,4.129999999999654,2024-09-03 09:00:00+00:00,0
5659.76622,4525.3437,-1.562028453574385,14.19399999999996,13.60000000999991,-4.194946938345765,0.0424059741085402,-1.9860793366287908,7.699999999999818,38.489672919658496,9.779002639387803,4.799999999999727,-452.09769999999935,0.5661764701719194,1.1000000000003638,2024-09-03 10:00:00+00:00,0
5192.9381,2816.5003,-0.7817579930974716,14.10600000000004,9.240000010000236,-3.830248447719896,0.04248357936078,-0.4170595024716022,1.25,40.929752006919976,2.4400790872614806,3.740000000000237,-1708.8434000000002,0.1352813851349733,4.25,2024-09-03 11:00:00+00:00,0
5308.58698,5838.4668,-0.5268569273516732,14.584000000000106,12.98000001000002,-3.3336861472221244,0.0424574207394232,-0.0302946268539017,8.400000000000091,37.52185308945494,-3.407898917465033,3.450000000000273,3021.9665,0.6471494602102145,1.1299999999996544,2024-09-03 12:00:00+00:00,0
8686.150140000002,25272.9985,-6.539276003704799,21.08600000000006,58.810000009999946,-8.222131113657724,0.0422113464633549,-11.4277209701404,7.210000000000036,20.870305075228515,-16.651548014226428,5.980000000000018,19434.5317,0.1225981975645989,45.61999999999989,2024-09-03 13:00:00+00:00,0
13934.755480000002,31220.4681,-8.179372536543724,24.154,26.14000000999988,-13.323549304719563,0.0424161529066368,-13.280790727605565,4.259999999999764,11.259118291699266,-9.611186783529249,3.050000000000182,5947.469599999997,0.1629686303890626,18.829999999999927,2024-09-03 14:00:00+00:00,0
16867.000099999997,19186.5668,-7.388789531671591,25.55,20.580000009999928,-16.45785281875169,0.0423388479861411,-10.523093045703718,10.099999999999907,13.766804537697752,2.507686245998485,8.220000000000255,-12033.901299999998,0.4907677354272238,2.2599999999997635,2024-09-03 15:00:00+00:00,0
18596.68306,11464.9151,-6.891617594114905,26.02599999999993,11.620000009999892,-18.37355500891499,0.0422878976918278,-8.807319784278206,5.009999999999764,8.479646240166787,-5.287158297530965,2.949999999999818,-7721.6517,0.431153183794172,3.660000000000309,2024-09-03 16:00:00+00:00,0
19130.26342,8506.3686,-5.712735248233457,28.52599999999993,25.48000001000002,-18.778809598889893,0.0423290235363444,-6.117989838208359,21.69999999999981,9.48031900355504,1.000672763388252,1.7600000000002185,-2958.5465000000004,0.851648351314102,2.019999999999982,2024-09-03 17:00:00+00:00,0
16202.93674,10636.3651,-3.6310372151351658,20.997999999999955,21.17000001000008,-17.26126476241143,0.0423333218243966,-2.113492378656701,4.800000000000182,15.572885409836388,6.09256640628135,6.470000000000255,2129.996500000001,0.226735946987851,9.899999999999636,2024-09-03 18:00:00+00:00,0
12142.93998,10920.4843,-3.76023225311701,20.49399999999996,23.62000000999989,-16.23615179328681,0.0421665575577989,-2.7351192839923897,17.670000000000073,13.648928807239912,-1.9239566025964765,1.349999999999909,284.1191999999992,0.7480948345689756,4.599999999999909,2024-09-03 19:00:00+00:00,0
9637.43542,6659.044,-1.1242012860352588,19.98599999999997,18.040000009999964,-13.160789970245787,0.0423097135398777,1.9511605370057623,1.8599999999996728,48.69778004878809,35.04885124154818,0.1700000000000727,-4261.4403,0.1031042128031393,16.01000000000022,2024-09-03 20:00:00+00:00,0
8982.22604,8188.8682,-0.7903077812302399,21.854,20.96000001000004,-10.562111786261084,0.0424014197394632,1.8083704027544627,5.580000000000382,73.55974829813323,24.86196824934514,14.009999999999764,1529.8242,0.2662213739188052,1.3699999999998909,2024-09-03 21:00:00+00:00,1
8015.7629,3674.0529,-2.2049334103994624,19.233999999999924,12.380000009999655,-9.850900573796023,0.0424019701028255,-1.493722197934403,0.9699999999998,59.79550093689806,-13.76424736123517,0.0,-4514.8153,0.0783521808736918,11.409999999999854,2024-09-03 22:00:00+00:00,1
8969.834619999998,15406.7237,-5.684275622346377,23.77599999999993,43.88000001000011,-12.361916599900267,0.0421879590653518,-8.19529164845062,1.400000000000091,39.7606744250306,-20.034826511867458,14.170000000000073,11732.6708,0.031905195981792,28.309999999999945,2024-09-03 23:00:00+00:00,1
11585.19564,23997.2894,-8.794372206033586,31.055999999999948,60.02000000999998,-16.966513130204476,0.0419369821711648,-13.398968736337793,23.9399999999996,27.12723656164087,-12.63343786338973,7.080000000000382,8590.565700000001,0.3988670442520982,29.0,2024-09-04 00:00:00+00:00,1
29379.0308,95628.2198,-11.644455911895877,45.54199999999992,90.4700000099998,-22.91378377056208,0.0416685964939777,-17.591726552253476,0.8399999999996908,14.387358310522714,-12.739878251118157,59.46000000000004,71630.93040000001,0.0092848458042096,30.17000000000008,2024-09-04 01:00:00+00:00,0
30353.27842,13060.1063,-10.314528456976404,44.48399999999992,15.670000010000074,-26.21055022777591,0.0417391537672726,-13.61129491419024,5.289999999999964,14.744785475393073,0.3574271648703586,8.710000000000036,-82568.1135,0.3375877470723715,1.6700000000000728,2024-09-04 02:00:00+00:00,0
31954.730059999994,11681.3111,-7.7979246627128305,45.68999999999996,18.41000000999985,-26.481096750705547,0.0418858480904607,-8.068471185642466,9.480000000000018,8.996289251246495,-5.748496224146578,0.3699999999998908,-1378.7951999999989,0.5149375336692404,8.559999999999945,2024-09-04 03:00:00+00:00,0
30149.23978,6379.2723,-6.011534707684405,39.70999999999994,13.98000001000002,-25.12091543225324,0.0419550569725191,-4.651353389232099,1.5,12.344172252950033,3.3478830017035364,6.869999999999891,-5302.038800000001,0.1072961372623059,5.610000000000127,2024-09-04 04:00:00+00:00,0
27976.70308,13134.6059,-6.991330079993077,31.283999999999924,17.890000009999873,-24.958100394184385,0.0420472086241896,-6.82851504192422,2.8599999999996726,12.13679608425825,-0.2073761686917805,1.6799999999998363,6755.333600000001,0.1598658467524334,13.350000000000364,2024-09-04 05:00:00+00:00,0
10712.883019999996,9309.1195,-5.088486069327246,16.930000000000017,18.70000001000028,-23.17100060629992,0.0421578975425129,-3.301386281442774,11.420000000000073,22.415054871207005,10.278258786948754,0.0,-3825.4864,0.6106951868391954,7.2800000000002,2024-09-04 06:00:00+00:00,0
11480.132179999997,16896.3521,-0.543354593417007,22.61800000000003,44.11000001000013,-17.8536857239651,0.0423205159835054,4.773960288917806,13.190000000000056,52.73943952643484,30.32438465522783,1.9100000000003088,7587.232599999999,0.2990251642940323,29.009999999999764,2024-09-04 07:00:00+00:00,0
11235.387,10457.5852,-0.4869073142949673,21.982000000000063,15.23000001000002,-13.816308192981978,0.0422908190319604,3.5504702166881543,9.309999999999944,76.90196668115348,24.16252715471865,5.800000000000182,-6438.7669000000005,0.6112934992703216,0.1199999999998908,2024-09-04 08:00:00+00:00,0
12149.304339999995,10948.859,-1.4886530057224263,21.666000000000075,12.400000010000092,-11.664802524743209,0.0422884679909656,0.6628526625163431,3.590000000000145,70.13348157801246,-6.768485103141018,0.8000000000001819,491.2738000000009,0.2895161287987869,8.009999999999764,2024-09-04 09:00:00+00:00,0
11176.669579999998,8271.4321,-1.8581659382925864,21.3380000000001,16.25000001,-10.374497089563649,0.0423182824991652,-0.5678605031130246,10.0,61.93433888885812,-8.19914268915435,1.9899999999997813,-2677.4269000000004,0.6153846150059171,4.260000000000218,2024-09-04 10:00:00+00:00,0
10703.397399999998,6942.7586,-0.3264104798531662,20.45799999999999,14.300000009999728,-8.066481987044881,0.0424013221854948,1.9816046226656,4.429999999999836,64.07536630167091,2.1410274128127966,0.2399999999997817,-1328.6735,0.3097902095735677,9.63000000000011,2024-09-04 11:00:00+00:00,0
10597.722639999996,16367.9783,0.305110917460297,15.38799999999992,18.760000009999764,-5.782889437506128,0.0424590181023,2.58870346699905,10.63000000000011,80.25518332347897,16.179817021808063,3.7199999999998,9425.2197,0.5666311297619366,4.409999999999855,2024-09-04 12:00:00+00:00,0
11632.867099999998,15633.3075,0.5044294617991909,15.38799999999992,15.23000001000002,-3.895791299055873,0.0425735528412108,2.3915276002494466,5.019999999999982,78.36420822290283,-1.8909751005761424,8.409999999999854,-734.6707999999999,0.3296126064808831,1.800000000000182,2024-09-04 13:00:00+00:00,0
16434.649319999997,34957.7701,4.905172200225934,24.4119999999999,57.52000000999998,1.3701822009052194,0.0424003366306678,10.171145700187026,12.190000000000056,79.94492134138741,1.5807131184845815,11.820000000000164,19324.4626,0.2119262864721974,33.50999999999976,2024-09-04 14:00:00+00:00,0
19636.55512,24280.9611,6.5058159068621535,27.57599999999993,32.070000010000165,6.720225569183185,0.0422369009529707,11.85585927514012,3.1700000000000728,84.38614358243703,4.441222241049616,11.989999999999782,-10676.809,0.0988462737452944,16.91000000000031,2024-09-04 15:00:00+00:00,0
23155.646799999995,24538.217,8.534373785947082,32.71599999999999,40.00000001,12.507746239591595,0.0424120301194721,14.321894456355494,12.88000000000011,95.3816131106165,10.99546952817947,5.389999999999873,257.2559000000001,0.3219999999195027,21.73000000000001,2024-09-04 16:00:00+00:00,0
22428.26528,12731.0707,3.7124572811544567,34.99400000000005,30.15000001000009,12.629209800703393,0.0423216075192646,3.833920842266252,0.8400000000001455,76.10068328581389,-19.28092982480261,1.6799999999998363,-11807.1463,0.0278606965081769,27.63000000000011,2024-09-04 17:00:00+00:00,0
20679.94696,6891.7159,2.270796310333936,35.540000000000056,17.960000010000037,11.45885412206917,0.0423408497432824,1.100440631699712,7.670000000000073,69.28723023655722,-6.813453049256665,3.1900000000000546,-5839.3548,0.4270601333925086,7.099999999999909,2024-09-04 18:00:00+00:00,0
14500.549319999996,4060.7819,3.270690135622317,27.00000000000009,14.820000010000165,11.455994460221518,0.0422363770304907,3.2678304737746657,3.160000000000309,70.67713606089666,1.3899058243394364,1.889999999999873,-2830.934,0.2132253709762497,9.769999999999982,2024-09-04 19:00:00+00:00,0
10773.495239999998,5645.6907,3.2639314508728603,23.303999999999995,13.590000009999692,11.447935864679494,0.04229912446611,3.255872855330836,4.2199999999998,71.02452857524015,0.3473925143434968,6.139999999999873,1584.9088000000002,0.3105224427442731,3.230000000000018,2024-09-04 20:00:00+00:00,0
6431.852199999997,2830.0018,3.8620739240896,18.17399999999997,14.35000000999991,11.965266582088589,0.0423946643717728,4.379404641498695,2.5,63.09245478834792,-7.932073786892232,4.109999999999673,-2815.6889,0.1742160277531606,7.7400000000002365,2024-09-04 21:00:00+00:00,0
4845.6639799999975,4800.1296,3.2911307342110376,14.33199999999997,10.940000010000055,11.8536893290011,0.0423648384450359,3.1795534811235484,6.420000000000073,54.70944460984842,-8.383010178499504,4.099999999999909,1970.1278,0.5868372937963133,0.4200000000000727,2024-09-04 22:00:00+00:00,0
4414.290699999998,4734.8495,1.2523133029831115,14.99999999999991,21.300000009999728,9.986041136860877,0.0422748309927912,-0.6153348891571113,1.9099999999998545,30.54941814496324,-24.160026464885178,7.389999999999873,-65.28009999999995,0.0896713614602425,12.0,2024-09-04 23:00:00+00:00,0
5413.046859999997,9054.5627,1.6240048625854795,15.071999999999845,15.180000009999835,8.910535107407668,0.0423249177769827,0.5484988331322711,7.599999999999909,55.93679449400528,25.387376349042043,3.539999999999964,4319.7132,0.5006587611985114,4.039999999999964,2024-09-05 00:00:00+00:00,0
5444.6150199999975,5803.5315,1.888804214240736,15.173999999999888,14.10000000999991,8.33560501801594,0.0423694533744878,1.3138741248490078,7.639999999999873,69.56628265450539,13.629488160500102,2.8399999999996908,-3251.0312000000004,0.5418439712469136,3.6200000000003456,2024-09-05 01:00:00+00:00,0
7070.989539999998,10961.8744,-0.0030363476580532,15.73799999999992,17.170000010000074,6.249046959310817,0.0423978719078349,-2.089594406363176,1.9299999999998363,42.96262106581969,-26.603661588685696,2.9400000000000546,5158.342900000001,0.1124053581174009,12.300000000000182,2024-09-05 02:00:00+00:00,0
11183.398599999997,25362.1749,-5.403964834637009,21.905999999999857,41.78000000999975,-0.0416840108246105,0.0421026046539957,-11.694695804772437,0.0,19.09959070647448,-23.863030359345217,1.2699999999999818,14400.3005,0.0,40.50999999999976,2024-09-05 03:00:00+00:00,0
12573.025559999998,11682.9843,-3.546102856685593,20.98599999999988,16.70000000999982,-3.134103007718295,0.0421994741847066,-6.638521853579277,4.389999999999873,19.87470824970835,0.7751175432338755,3.789999999999964,-13679.190600000002,0.2628742513395914,8.519999999999982,2024-09-05 04:00:00+00:00,0
11973.04566,6054.6632,-3.665289142461006,20.49199999999992,12.710000010000035,-5.5577052554417605,0.0421302635073456,-6.088891390184472,0.849999999999909,18.939482601828672,-0.935225647879676,7.420000000000073,-5628.3211,0.0668764751637405,4.440000000000055,2024-09-05 05:00:00+00:00,0
13989.270959999998,15884.658,-4.589917256799254,24.373999999999977,33.51000001000022,-8.184456541281179,0.0421520114291718,-7.216668542638672,0.5900000000001455,19.25502795016228,0.3155453483336004,22.320000000000164,9829.9948,0.0176066845665196,10.599999999999907,2024-09-05 06:00:00+00:00,0
13500.129519999997,8516.1672,-2.1965949558930333,24.859999999999943,19.60000000999991,-8.060362992366663,0.0422079569452244,-2.072501406978517,4.799999999999727,27.316550595477707,8.061522645315435,1.430000000000291,-7368.4908,0.2448979590587127,13.36999999999989,2024-09-05 07:00:00+00:00,0
9741.7165,6570.1098,-2.641048961773322,20.08199999999997,17.890000009999873,-8.35619008582762,0.042222826468318,-2.936876055234279,3.940000000000055,22.97680275418928,-4.339747841288428,8.409999999999854,-1946.0574,0.2202347679037302,5.539999999999964,2024-09-05 08:00:00+00:00,0
9105.951579999995,8504.1597,-4.24357576687089,21.01199999999999,21.35000000999991,-9.980271360382176,0.0421185978132647,-5.867657041425446,0.1300000000001091,22.421386852714303,-0.5554159014749729,6.559999999999945,1934.0499,0.006088992971392,14.659999999999854,2024-09-05 09:00:00+00:00,0
9140.029519999996,6225.0529,-3.87509899795441,21.019999999999985,12.75000001,-10.875915143496968,0.0421118176533793,-4.7707427810692025,3.710000000000037,37.354948760838646,14.93356190812434,7.570000000000164,-2279.1068000000005,0.2909803919286456,1.4699999999998,2024-09-05 10:00:00+00:00,0
7392.880859999997,7148.9147,-3.517085798227072,16.059999999999945,8.710000010000037,-11.234386431071924,0.0421450417748347,-3.875557085802029,4.910000000000309,26.06320714349556,-11.291741617343083,2.599999999999909,923.8618000000006,0.5637198615801481,1.199999999999818,2024-09-05 11:00:00+00:00,0
8659.787919999997,14850.7025,-2.9388076917966828,16.53799999999992,21.990000009999783,-10.99724655362661,0.0421862976951043,-2.701667814351368,8.639999999999873,29.764903398750548,3.701696255254987,12.519999999999982,7701.787799999999,0.3929058661241882,0.8299999999999272,2024-09-05 12:00:00+00:00,0
10113.124799999998,13836.7942,-0.9522999995574536,18.72599999999993,28.830000009999928,-9.081197414832786,0.0421248138215513,0.96374913923637,12.259999999999764,53.34693869930047,23.58203530054992,4.610000000000127,-1013.9082999999991,0.425251474011352,11.960000000000036,2024-09-05 13:00:00+00:00,0
14224.538439999998,29061.2279,-4.173326666283174,24.75,51.470000010000255,-10.46255889412214,0.042031358599781,-5.554688145572527,12.820000000000164,21.037037012797,-32.309901686503466,13.5300000000002,15224.4337,0.2490771322616928,25.11999999999989,2024-09-05 14:00:00+00:00,0
18518.99058,27697.3136,-4.3875497774452015,28.129999999999928,29.65000000999964,-11.686025225856156,0.0423651131976001,-5.611016109179218,8.25,20.9508196480894,-0.0862173647076076,15.629999999999654,-1363.9143000000004,0.278246205639718,5.769999999999982,2024-09-05 15:00:00+00:00,0
18977.52922,9441.6079,-3.299876473785844,28.645999999999912,11.290000009999964,-11.6519108339553,0.0421620662110588,-3.2657620818849864,3.430000000000291,33.02733980618808,12.076520158098688,4.089999999999691,-18255.7057,0.3038086799789384,3.769999999999982,2024-09-05 16:00:00+00:00,0
17988.524939999996,9905.6811,-0.3798929439481071,28.685999999999968,22.19000001000005,-9.0713394514205,0.0422910521157981,2.200678438586692,0.0,52.28320684724352,19.25586704105544,3.5899999999996908,464.0731999999989,0.0,18.600000000000364,2024-09-05 17:00:00+00:00,0
16238.18774,5085.1082,-0.8959072180882686,24.6619999999999,8.710000009999582,-7.5874234043922115,0.0422562807929902,0.5880088289400192,2.1899999999996,50.00711333759444,-2.27609350964908,2.269999999999982,-4820.5729,0.2514351317434389,4.25,2024-09-05 18:00:00+00:00,0
14177.422179999998,18757.4001,-4.187119589009853,22.81199999999989,42.220000010000255,-9.354297193677668,0.0421685618678983,-5.9539933782953085,0.7100000000000364,36.117832693022095,-13.889280644572343,15.929999999999836,13672.2919,0.0168166745578366,25.580000000000386,2024-09-05 19:00:00+00:00,0
10086.061919999996,7240.5123,-3.119503643808457,20.02599999999993,15.7200000099998,-9.745288583590536,0.0422111099226298,-3.5104950337213268,10.539999999999964,30.134621998511,-5.983210694511101,1.3599999999996726,-11516.8878,0.6704834601332864,3.820000000000164,2024-09-05 20:00:00+00:00,0
10131.976619999996,9671.1814,-2.1635698246336688,23.19599999999992,27.14000000999988,-9.202090034247703,0.0422406884343177,-1.620371275290836,5.299999999999727,45.92255120403086,15.787929205519866,17.789999999999964,2430.669099999999,0.1952837140032024,4.050000000000182,2024-09-05 21:00:00+00:00,0
9603.822139999997,7264.9087,-1.8977605146828864,22.711999999999897,19.770000009999983,-8.562107976033076,0.0422722913985662,-1.2577784564682588,3.320000000000164,50.199203128918775,4.276651924887915,16.269999999999982,-2406.2726999999995,0.1679312088174433,0.1799999999998363,2024-09-05 22:00:00+00:00,0
9380.361639999996,3967.8057,-2.026059112724852,22.784000000000013,9.070000010000165,-8.194382705659336,0.0421646493414026,-1.6583338423511125,1.5,44.614865951069824,-5.584337177848951,4.710000000000036,-3297.103,0.1653803746798422,2.860000000000128,2024-09-05 23:00:00+00:00,0
6984.506139999998,6778.1226,-1.2972512310279851,18.135999999999967,18.98000001000002,-7.280881856394444,0.0422243779146345,-0.3837503817630932,4.329999999999927,25.60561463001181,-19.00925132105801,11.210000000000036,2810.3169,0.2281348786996087,3.4400000000000546,2024-09-06 00:00:00+00:00,0
7673.646299999996,10686.2131,1.4317155997750888,22.30600000000004,36.570000010000165,-4.207910242492289,0.0422818724308903,4.504687213677244,9.059999999999944,51.58233197477119,25.97671734475937,8.320000000000164,3908.090500000001,0.247744052434303,19.19000000000005,2024-09-06 01:00:00+00:00,0
7833.369879999997,10469.7993,2.7074868531390166,20.67400000000007,18.98000001000002,-0.7868816853733733,0.042342345517995,6.128515410257933,5.980000000000018,93.1925408554596,41.61020888068841,2.0099999999997635,-216.41380000000024,0.3150684929846853,10.990000000000236,2024-09-06 02:00:00+00:00,0
7389.665119999998,5046.3849,1.0411552727200617,18.95,11.150000009999635,0.3208495996004785,0.0422815791333851,2.1488865576939133,0.5299999999997453,74.60380338307705,-18.588737472382547,0.8299999999999272,-5423.414400000001,0.0475336322443431,9.789999999999964,2024-09-06 03:00:00+00:00,0
7735.552939999999,5697.2448,0.0263345696912438,19.60599999999995,12.35000000999991,0.2636799481792877,0.042160514790618,-0.0308350817299469,4.7199999999998,63.41509425586655,-11.1887091272105,1.0599999999999454,650.8599000000004,0.3821862345083378,6.570000000000164,2024-09-06 04:00:00+00:00,0
7828.865019999997,7244.683,-0.2158433729346143,18.615999999999893,14.030000009999746,0.0088970098167919,0.0422061846654892,-0.4706263112971101,3.2399999999997817,61.534236464529386,-1.880857791337164,8.989999999999782,1547.4381999999996,0.2309337133065219,1.800000000000182,2024-09-06 05:00:00+00:00,0
6846.421479999997,5773.9954,-0.8257309232099033,13.879999999999836,12.890000009999872,-0.7158418004464693,0.0421669250102915,-1.5504697334731643,1.7999999999997272,59.43412901573144,-2.1001074487979423,6.309999999999945,-1470.6876000000002,0.1396431341042136,4.7800000000002,2024-09-06 06:00:00+00:00,0
12438.027279999998,38427.8283,-5.386300133448913,21.80799999999981,58.62000000999989,-5.249893967102253,0.0420120030198395,-9.920352300104696,0.349999999999909,34.22963464492763,-25.20449437080381,23.23999999999978,32653.8329,0.0059706584773149,35.0300000000002,2024-09-06 07:00:00+00:00,0
