volume_ma_5,atr_5,ema_divergence,volume,upper_wick,candle_range,rsi_7_slope,ema_14_slope,ema_7_prev,ema_divergence_slope,lower_wick,rsi_7,rsi_7_prev,ema_14,lower_wick_ratio,timestamp,binary_label
843.2139440000001,354.28199999999777,-111.23170140261936,469.19262,98.0,220.990000009998,-5.160298509218563,-13.825228871741274,57659.50971501827,20.94780011717376,25.989999999997963,65.6562707758836,70.81656928510216,57777.86398766632,0.1176071315390838,2024-09-02 06:00:00+00:00,0
711.724704,354.86999999999824,-110.24240794636717,681.15499,104.0,429.9400000100024,-12.313443678686175,-30.649865022176527,57666.6322862637,0.9892934562521988,185.9300000000003,53.34282709719742,65.6562707758836,57747.21412264415,0.4324556914817759,2024-09-02 07:00:00+00:00,0
886.49099,457.8279999999984,-46.65562026826228,1815.84911,243.989999999998,779.8800000099974,15.58205715779119,41.17278364745289,57636.97171469778,63.58678767810488,27.87999999999738,68.92488425498861,53.34282709719742,57788.3869062916,0.0357490896030671,2024-09-02 08:00:00+00:00,0
1002.90804,505.9699999999997,36.63731239811023,1244.82426,59.650000000001455,560.8000000100029,4.190134527487743,81.86174582779495,57741.731286023336,83.29293266637251,154.81000000000495,73.11501878247635,68.92488425498861,57870.24865211939,0.276052068468694,2024-09-02 09:00:00+00:00,0
1049.197282,457.1220000000001,100.77514155131212,1034.96543,88.48999999999796,294.00000001,-2.0489328166804484,83.76817971742275,57906.8859645175,64.13782915320189,109.0,71.0660859657959,73.11501878247635,57954.016831836816,0.3707482993071174,2024-09-02 10:00:00+00:00,0
1150.6972,479.2720000000016,130.1805591158627,976.69221,182.25,331.74000001000525,9.209968738320017,62.39908908842335,58054.79197338813,29.40541756455059,72.99000000000524,80.27605470411592,71.0660859657959,58016.41592092524,0.2200217037372757,2024-09-02 11:00:00+00:00,0
1137.759884,443.8640000000014,141.67989522895368,616.46841,86.98999999999796,252.90000001000143,-6.712658402833228,50.336543876634096,58146.5964800411,11.499336113090976,137.84000000000378,73.5633963012827,80.27605470411592,58066.75246480187,0.5450375642331065,2024-09-02 12:00:00+00:00,0
918.638114,355.78000000000173,119.61446719482774,720.24026,95.05999999999769,339.46000000999913,-6.046242122997313,15.262338026419457,58208.43236003083,-22.065428034125944,31.68000000000029,67.51715417828538,73.5633963012827,58082.01480282829,0.0933246921553853,2024-09-02 13:00:00+00:00,0
1062.682818,384.4200000000012,149.79245673281548,1965.04778,211.0,704.00000001,13.6368084814591,68.66469295623392,58201.62927002312,30.17798953798774,77.20999999999913,81.15396265974448,67.51715417828538,58150.67949578453,0.1096732954529863,2024-09-02 14:00:00+00:00,0
1000.116312,377.6600000000006,157.5305680414167,722.1329,144.09999999999854,260.2000000099971,-11.633963959673707,51.64140056206088,58300.47195251734,7.738111308601219,57.08999999999651,69.51999870007077,81.15396265974448,58202.32089634659,0.2194081475703423,2024-09-02 15:00:00+00:00,0
911.807538,383.287999999999,134.79382145728596,535.14834,115.01000000000204,359.8800000099974,-22.17207088019365,19.023880487126007,58359.851464388,-22.736746584130746,51.87999999999738,47.34792781987712,69.51999870007077,58221.344776833714,0.144159164161821,2024-09-02 16:00:00+00:00,0
939.293666,384.2059999999983,135.2396421290323,753.89905,44.479999999995925,257.490000009998,3.3236027468539504,39.02202975550608,58356.138598291,0.4458206717463326,44.0,50.67153056673106,47.34792781987712,58260.36680658922,0.1708804225340461,2024-09-02 17:00:00+00:00,0
1000.423576,385.975999999998,127.75477082803263,1025.88981,152.62999999999738,348.3100000099977,2.2228777947600875,30.08575912143715,58395.60644871825,-7.484871300999657,167.6800000000003,52.89440836149115,50.67153056673106,58290.45256571066,0.4814102379925563,2024-09-02 18:00:00+00:00,0
715.7210600000001,278.8979999999981,113.26211212143971,541.5352,72.98999999999796,168.6100000100006,-0.8450638879512198,19.938324571914563,58418.20733653869,-14.49265870659292,49.59999999999855,52.04934447353993,52.89440836149115,58310.39089028257,0.2941699780384121,2024-09-02 19:00:00+00:00,0
809.607968,398.5359999999986,164.46764689144038,1191.56744,251.0,858.3900000099994,25.66356620211384,90.8812146289929,58423.65300240401,51.20553477000067,55.419999999998254,77.71291067565377,52.04934447353993,58401.272104911564,0.0645627278968215,2024-09-02 20:00:00+00:00,0
967.914346,406.4179999999993,198.68565626223423,1326.68023,227.3199999999997,399.2900000100009,-7.296228889992037,86.09705267845857,58565.739751803005,34.21800937079388,116.9800000000032,70.41668178566174,77.71291067565377,58487.36915759002,0.292970021781345,2024-09-02 21:00:00+00:00,0
944.657602,423.1580000000002,249.6533404778384,637.61533,0.0100000000020372,341.19000001000234,9.746317274076205,115.01611232133293,58686.05481385226,50.967684215604095,38.19000000000233,80.16299905973794,70.41668178566174,58602.38526991136,0.1119317682197097,2024-09-02 22:00:00+00:00,0
852.4742259999999,424.03400000000113,249.0435572020505,564.97293,75.70000000000437,352.69000001000234,-1.4542769926938632,70.63263067849039,58852.0386103892,-0.6097832757877768,59.12999999999738,78.70872206704408,80.16299905973794,58673.017900589846,0.1676543139820251,2024-09-02 23:00:00+00:00,0
844.7184719999999,437.5880000000005,255.0294128327223,502.75643,0.0100000000020372,236.3800000099974,-0.6919416774056941,77.99627992135356,58922.0614577919,5.985855630671722,110.5,78.01678038963838,78.70872206704408,58751.0141805112,0.467467636836139,2024-09-03 00:00:00+00:00,0
710.148414,308.1419999999998,265.588238564902,518.71715,18.55999999999767,211.16000000999625,3.526975201713768,84.9327759318403,59006.04359334392,10.558825732179685,62.58999999999651,81.54375559135215,78.01678038963838,58835.94695644304,0.2964103049679557,2024-09-03 01:00:00+00:00,0
769.448644,330.21399999999994,254.6152006719858,1623.18138,421.6399999999994,509.6500000100015,-1.72941491853355,63.34173914093117,59101.53519500794,-10.973037892916182,11.010000000002035,79.8143406728186,81.54375559135215,58899.28869558397,0.0216030609237436,2024-09-03 02:00:00+00:00,0
750.7422199999999,319.1459999999992,215.65988601919528,544.08321,16.69999999999709,285.8500000099985,-24.448388026934275,28.226840588802588,59153.90389625596,-38.95531465279055,69.12999999999738,55.36595264588433,79.8143406728186,58927.51553617277,0.2418401259317101,2024-09-03 03:00:00+00:00,0
781.4359,295.00999999999914,181.7526019609068,718.44133,125.0,232.01000001000205,-2.925841176441516,22.865928510298545,59143.17542219197,-33.9072840582885,95.02000000000407,52.44011146944281,55.36595264588433,58950.38146468307,0.4095513124257908,2024-09-03 04:00:00+00:00,0
837.3107980000001,301.9339999999996,163.80328059098247,782.13092,73.0,271.00000001,-12.089647207647175,31.4158047089295,59132.13406664398,-17.94932136992429,111.0,40.35046426179564,52.44011146944281,58981.797269392,0.4095940959258452,2024-09-03 05:00:00+00:00,0
882.3739099999999,322.5020000000004,112.2594456808365,744.03271,0.0,314.00000001,-3.3582215552556605,-12.106302585598314,59145.60054998298,-51.54383491014596,19.0,36.992242706539976,40.35046426179564,58969.6909668064,0.0605095541382003,2024-09-03 06:00:00+00:00,0
666.126718,272.5279999999999,100.79730479988211,541.94542,28.349999999998545,259.78000000999884,5.865459269957398,18.974537759146187,59081.95041248724,-11.462140880954394,10.440000000002328,42.857701976497374,36.992242706539976,58988.66550456555,0.0401878512572195,2024-09-03 07:00:00+00:00,0
728.7034639999999,299.2740000000005,52.3060030672641,856.96694,24.56999999999971,419.58000001000175,-17.508104868564423,-26.619400608738943,59089.46280936543,-48.49130173261801,72.0199999999968,25.34959710793295,42.857701976497374,58962.04610395681,0.1716478383104057,2024-09-03 08:00:00+00:00,0
708.606784,288.5720000000001,28.957456838812504,617.95793,87.5,178.50000001,6.783360083898828,-11.739480527568958,59014.35210702408,-23.3485462284516,6.010000000002037,32.13295719183178,25.34959710793295,58950.30662342924,0.03366946778524,2024-09-03 09:00:00+00:00,0
667.234156,306.12399999999906,36.72531989569688,575.26778,116.68999999999504,358.7600000099948,16.561937216038423,17.151116876106244,58979.26408026805,7.76786305688438,37.13999999999942,48.6948944078702,32.13295719183178,58967.45774030535,0.1035232467358811,2024-09-03 10:00:00+00:00,0
595.200474,274.32599999999945,39.74058688613877,383.8643,27.06999999999971,155.01000001000205,0.2007002345389779,13.938967959293224,59004.183060201045,3.015266990441887,121.0,48.89559464240918,48.6948944078702,58981.39670826464,0.7805948002850942,2024-09-03 11:00:00+00:00,0
625.3800880000001,280.9020000000004,47.72699086706416,692.84349,214.989999999998,292.6600000100035,-1.0222159906604276,20.48177223138191,59021.13729515078,7.986403980925388,14.67000000000553,47.87337865174875,48.89559464240918,59001.87848049602,0.0501264265683868,2024-09-03 12:00:00+00:00,0
953.28331,421.3580000000002,-34.54174624090956,2496.48305,185.12999999999727,1121.8600000100005,-12.874872674110122,-80.38513073280046,59049.60547136309,-82.26873710797372,200.7099999999992,34.99850597763863,47.87337865174875,58921.49334976322,0.178908241668488,2024-09-03 13:00:00+00:00,0
1585.894316,551.8559999999998,-171.5825338197319,3781.01296,0.0,830.990000009998,-18.54504633677341,-166.48711330175863,58886.95160352231,-137.04078757882235,104.83999999999652,16.45345964086522,34.99850597763863,58755.00623646146,0.1261627697068979,2024-09-03 14:00:00+00:00,0
1714.7856920000002,557.7040000000009,-248.8542946186353,1219.72466,293.0,388.00000001,5.160562341040517,-137.33416486153146,58583.42370264173,-77.27176079890341,42.83999999999651,21.614021981905736,16.45345964086522,58617.67207159993,0.1104123711311659,2024-09-03 15:00:00+00:00,0
1860.488482,580.3400000000008,-292.7691293173048,1112.37825,198.989999999998,268.19000001000234,-3.8913746860282,-121.28960954665672,58368.8177769813,-43.91483469866944,52.19000000000233,17.722647295877536,21.614021981905736,58496.38246205328,0.1946008426789062,2024-09-03 16:00:00+00:00,0
1899.0987,605.8080000000002,-312.7214675608557,885.89458,392.0100000000021,420.00000001,-10.574913817214536,-106.45099494043824,58203.61333273597,-19.952338243550912,18.0,7.147733478663,17.722647295877536,58389.93146711284,0.0428571428561224,2024-09-03 17:00:00+00:00,0
1582.813354,474.6339999999997,-288.66643850047694,915.05632,129.0,465.990000009998,11.580777604809144,-61.85752894837788,58077.20999955198,24.05502906037873,108.98999999999796,18.728511083472146,7.147733478663,58328.07393816446,0.2338891392468927,2024-09-03 18:00:00+00:00,0
993.227232,388.25399999999934,-249.40845499454736,833.08235,205.0899999999965,399.0900000099965,2.451483940434514,-37.60985842192895,58039.40749966398,39.25798350592959,73.98999999999796,21.179995023906656,18.728511083472146,58290.46407974253,0.1853967776645484,2024-09-03 19:00:00+00:00,0
866.726214,350.85599999999977,-194.3438172158785,587.21957,19.0,201.01000001000205,22.41737187737344,-8.32854396566836,58041.05562474798,55.06463777866884,0.0,43.59736690128009,21.179995023906656,58282.13553577686,0.0,2024-09-03 20:00:00+00:00,0
738.5770140000001,353.3179999999993,-162.96917541920993,471.63225,9.989999999997965,280.50000001,39.266486197004205,-19.67007143691444,58087.79171856098,31.374641796668584,177.11000000000058,82.8638530982843,43.59736690128009,58262.46546433995,0.6314081996209857,2024-09-03 21:00:00+00:00,1
660.47858,333.25599999999974,-168.59785240407655,495.40241,49.06999999999971,319.69000001000234,-25.25515745049365,-52.99539524532156,58099.49628892074,-5.628676984866615,1.0100000000020373,57.60869564779064,82.8638530982843,58209.47006909463,0.0031593105820339,2024-09-03 22:00:00+00:00,1
663.0891320000001,336.8580000000002,-210.65139736409765,928.10908,34.0,484.00000001,-16.21117793894617,-96.2320092126174,58040.87221669055,-42.0535449600211,72.7300000000032,41.39751770884447,57.60869564779064,58113.23805988201,0.1502685950382242,2024-09-03 23:00:00+00:00,1
791.763638,425.7460000000007,-271.5306550093155,1476.45488,455.7900000000009,843.5300000099988,-8.64062331107261,-129.76240798426443,57902.58666251791,-60.87925764521788,40.0199999999968,32.75689439777186,41.39751770884447,57983.47565189775,0.0474434815590701,2024-09-04 00:00:00+00:00,0
1975.82899,696.5559999999998,-343.5856506450509,6507.54633,21.04000000000088,1555.0600000099976,-15.460117211883473,-159.92875358636957,57711.94499688843,-72.0549956357354,1178.010000000002,17.296777185888388,32.75689439777186,57823.546898311375,0.7575334713724413,2024-09-04 01:00:00+00:00,0
2107.76047,700.9860000000001,-394.83520945344935,1131.28965,38.98999999999796,302.65000001000146,-6.967547167967183,-156.7382531081821,57479.96124766632,-51.24955880839843,127.66000000000348,10.329230017921205,17.296777185888388,57666.80864520319,0.4218073682332225,2024-09-04 02:00:00+00:00,0
2187.330996,683.4479999999996,-414.2897490304604,893.25504,196.0199999999968,232.00000001,-9.95280186085938,-135.04381936042046,57271.973435749744,-19.45453957701102,30.01000000000204,0.3764281570618237,10.329230017921205,57531.76482584277,0.1293534482702952,2024-09-04 03:00:00+00:00,0
2105.307502,620.4179999999993,-408.45654145449953,517.99161,34.0,168.85000000999855,2.6243744057826035,-111.7019767790407,57117.47507681231,5.8332075759608415,94.83999999999652,3.000802562844428,0.3764281570618237,57420.06284906373,0.5616819662089458,2024-09-04 04:00:00+00:00,0
2114.114132,550.3119999999996,-442.61523848164506,1520.48803,0.0,493.00000001,-0.3033943974157154,-155.74037987516203,57011.60630760923,-34.158697027145536,51.01000000000204,2.697408165428712,3.000802562844428,57264.32246918857,0.1034685598356335,2024-09-04 05:00:00+00:00,0
1216.226944,303.3040000000008,-447.1490502665693,2018.11039,253.01000000000204,320.0200000100041,2.5499138371234693,-131.64299589180882,56821.707230706925,-4.533811784924183,42.02000000000408,5.247322002552181,2.697408165428712,57132.67947329676,0.1313042934775654,2024-09-04 06:00:00+00:00,0
1292.67181,368.3740000000005,-380.4743929178803,1513.51398,135.0,628.00000001,31.38682499905952,-51.55726310623868,56685.53042303019,66.67465734868892,24.0,36.6341470016117,5.247322002552181,57081.12221019052,0.0382165605089456,2024-09-04 07:00:00+00:00,0
1262.023388,370.3060000000012,-320.1355525439649,740.01293,126.93000000000028,241.6600000100035,13.322562202446406,-39.7482946920718,56700.64781727264,60.338840373915446,77.72000000000116,49.95670920405811,36.6341470016117,57041.37391549845,0.3216088719555737,2024-09-04 08:00:00+00:00,0
1329.204768,393.5360000000016,-291.9464545494702,853.89851,71.98999999999796,285.00000001,-2.073721654972644,-59.251188733120216,56721.238362954486,28.18909799449466,26.989999999997963,47.88298754908546,49.95670920405811,56982.12272676533,0.0947017543826349,2024-09-04 09:00:00+00:00,0
1200.793056,346.43000000000177,-280.28832570138184,878.42947,113.4800000000032,257.4700000100012,-5.255875866220222,-70.08969690204685,56690.17627221586,11.65812884808838,3.4499999999970896,42.62711168286524,47.88298754908546,56912.03302986328,0.013399619372599,2024-09-04 10:00:00+00:00,0
905.273344,327.94400000000024,-249.77009776008344,540.51183,109.31999999999972,227.5900000099965,3.100591160718608,-45.20440398177016,56631.7447041619,30.51822794129839,1.7299999999959257,45.72770284358385,42.62711168286524,56866.82862588151,0.0076013884613556,2024-09-04 11:00:00+00:00,0
757.824426,259.1520000000004,-218.4587463395801,776.26939,164.0,284.0400000100009,21.652179281361818,-35.57848345086677,56617.05852812143,31.311351420503343,93.05000000000292,67.37988212494567,45.72770284358385,56831.25014243065,0.3275947049596066,2024-09-04 12:00:00+00:00,0
899.02866,286.937999999999,-203.65657637159163,1446.0341,100.0,380.5900000099965,-7.57415521599296,-45.50001899075141,56612.79139609107,14.802169967988448,170.5899999999965,59.80572690895271,67.37988212494567,56785.750123439895,0.4482251241375649,2024-09-04 13:00:00+00:00,0
1498.1807199999998,508.6959999999992,-68.11828001334652,3849.65881,70.30000000000291,1393.7900000100008,13.546122678927404,96.71331687468046,56582.0935470683,135.53829635824513,302.3799999999974,73.35184958788011,59.80572690895271,56882.463440314576,0.2169480337768442,2024-09-04 14:00:00+00:00,0
2088.890772,620.487999999999,94.92388861996004,3831.97973,47.43000000000029,816.4300000100003,7.019897955777637,166.87154129138798,56814.34516030123,163.04216863330657,146.11000000000058,80.37174754365775,73.35184958788011,57049.33498160596,0.1789620665558724,2024-09-04 15:00:00+00:00,0
2453.515216,654.55,229.47866861093644,2363.63405,112.93000000000028,397.9000000100015,8.783455168627754,180.8980024525445,57144.25887022592,134.5547799909764,12.900000000001455,89.1552027122855,80.37174754365775,57230.23298405851,0.0324202060811188,2024-09-04 16:00:00+00:00,0
2571.451614,727.7839999999997,247.6818199847112,1365.95138,65.94000000000233,650.2100000099991,-12.80746559297296,86.36893545886414,57459.71165266944,18.203151373774745,56.20999999999913,76.34773711931254,89.1552027122855,57316.60191951737,0.0864489934008008,2024-09-04 17:00:00+00:00,0
2443.3618840000004,722.064,228.62564104484773,805.58545,119.97999999999593,351.990000009998,-6.330332405589843,48.98774406434677,57564.28373950208,-19.056178939863457,38.01000000000204,70.0174047137227,76.34773711931254,57365.58966358172,0.1079860223271183,2024-09-04 18:00:00+00:00,0
1823.34244,543.9059999999997,252.25160336577392,749.56159,106.98999999999796,503.00000001,3.3324344964504604,92.3227115224363,57594.21530462657,23.62596232092619,22.01000000000204,73.34983921017316,70.0174047137227,57457.91237510416,0.0437574552675237,2024-09-04 19:00:00+00:00,0
